experiment,iteration,cluster,cpu_used,cpu_alloc,cpu_util,memory_used,memory_alloc,memory_util
4,1,mec20,3.2,4.0,79.2,2730321152.0,4022013952.0,67.9
4,1,mec21,2.9,4.0,72.0,2624414976.0,4022013952.0,65.3
4,1,mec22,2.2,4.0,56.2,1715299584.0,4022022144.0,42.6
4,1,mec19,2.4,4.0,60.5,1911383296.0,4022013952.0,47.5
4,1,mec24,3.0,4.0,74.5,2459788544.0,4022022144.0,61.2
4,1,mec25,3.1,4.0,77.0,2722981120.0,4022013952.0,67.7
4,1,mec26,3.2,4.0,80.0,2606589184.0,4022013952.0,64.8
4,1,mec23,3.0,4.0,74.0,2563597568.0,4022022144.0,63.7
4,1,mec3,3.6,8.0,45.4,3750585600.0,8242675712.0,45.5
4,1,mec4,4.9,8.0,61.8,4225590528.0,8242683904.0,51.3
4,1,mec5,3.5,8.0,44.0,3968689408.0,8242683904.0,48.1
4,1,mec6,6.0,8.0,75.4,5412578560.0,8242683904.0,65.7
4,1,mec7,3.3,8.0,41.0,2863490304.0,8242675712.0,34.7
4,1,mec1,3.6,12.0,30.3,3598542080.0,12457054208.0,28.9
4,2,mec12,3.1,4.0,77.2,2512217344.0,4022013952.0,62.5
4,2,mec13,2.1,4.0,53.0,1799185664.0,4022022144.0,44.7
4,2,mec14,2.2,4.0,55.8,1780311296.0,4022013952.0,44.3
4,2,mec11,2.1,4.0,51.7,1811768576.0,4022013952.0,45.0
4,2,mec16,3.0,4.0,76.0,2634900736.0,4022013952.0,65.5
4,2,mec17,3.1,4.0,77.8,2468177152.0,4022013952.0,61.4
4,2,mec18,3.1,4.0,76.5,2738709760.0,4022013952.0,68.1
4,2,mec15,2.1,4.0,53.8,1849517312.0,4022013952.0,46.0
4,2,mec20,2.8,4.0,70.5,2768069888.0,4022013952.0,68.8
4,2,mec21,2.9,4.0,72.0,2624414976.0,4022013952.0,65.3
4,2,mec22,2.1,4.0,53.8,2100126976.0,4022022144.0,52.2
4,2,mec19,3.0,4.0,75.2,2623366400.0,4022013952.0,65.2
4,2,mec24,3.0,4.0,75.5,2388485376.0,4022022144.0,59.4
4,2,mec25,2.9,4.0,73.2,2345493760.0,4022013952.0,58.3
4,2,mec26,3.2,4.0,80.0,2606589184.0,4022013952.0,64.8
4,2,mec23,3.0,4.0,74.0,2563597568.0,4022022144.0,63.7
4,2,mec3,3.8,8.0,47.0,3399312640.0,8242675712.0,41.2
4,2,mec4,4.9,8.0,61.8,4225590528.0,8242683904.0,51.3
4,2,mec5,5.2,8.0,65.4,5222786304.0,8242683904.0,63.4
4,2,mec6,4.5,8.0,55.9,4140655872.0,8242683904.0,50.2
4,2,mec7,5.0,8.0,63.0,4823278848.0,8242675712.0,58.5
4,2,mec1,3.6,12.0,30.3,3598542080.0,12457054208.0,28.9
4,3,mec12,3.1,4.0,77.2,2512217344.0,4022013952.0,62.5
4,3,mec13,2.1,4.0,51.7,1811768576.0,4022022144.0,45.0
4,3,mec14,2.8,4.0,71.0,2535286016.0,4022013952.0,63.0
4,3,mec11,2.2,4.0,56.0,1797088512.0,4022013952.0,44.7
4,3,mec16,3.0,4.0,76.0,2634900736.0,4022013952.0,65.5
4,3,mec17,3.0,4.0,75.8,2476565760.0,4022013952.0,61.6
4,3,mec18,3.1,4.0,76.5,2738709760.0,4022013952.0,68.1
4,3,mec15,3.1,4.0,78.8,2672649472.0,4022013952.0,66.5
4,3,mec20,2.8,4.0,70.5,2768069888.0,4022013952.0,68.8
4,3,mec21,2.8,4.0,71.0,2549966080.0,4022013952.0,63.4
4,3,mec22,2.1,4.0,53.8,2100126976.0,4022022144.0,52.2
4,3,mec19,3.0,4.0,75.2,2623366400.0,4022013952.0,65.2
4,3,mec24,2.4,4.0,60.2,1701668096.0,4022022144.0,42.3
4,3,mec25,2.9,4.0,73.2,2345493760.0,4022013952.0,58.3
4,3,mec26,2.2,4.0,55.0,1783457024.0,4022013952.0,44.3
4,3,mec23,3.0,4.0,74.0,2563597568.0,4022022144.0,63.7
4,3,mec3,3.8,8.0,47.0,3399312640.0,8242675712.0,41.2
4,3,mec4,4.9,8.0,61.8,4225590528.0,8242683904.0,51.3
4,3,mec5,5.2,8.0,65.4,5222786304.0,8242683904.0,63.4
4,3,mec6,4.5,8.0,55.9,4140655872.0,8242683904.0,50.2
4,3,mec7,5.0,8.0,63.0,4823278848.0,8242675712.0,58.5
4,3,mec1,3.6,12.0,30.3,3598542080.0,12457054208.0,28.9
4,4,mec12,3.1,4.0,77.2,2512217344.0,4022013952.0,62.5
4,4,mec13,1.6,4.0,38.8,1118659840.0,4022022144.0,27.8
4,4,mec14,2.8,4.0,71.0,2535286016.0,4022013952.0,63.0
4,4,mec11,3.0,4.0,73.8,2547868928.0,4022013952.0,63.3
4,4,mec16,3.0,4.0,76.0,2634900736.0,4022013952.0,65.5
4,4,mec17,3.0,4.0,75.8,2476565760.0,4022013952.0,61.6
4,4,mec18,3.1,4.0,78.2,2856150272.0,4022013952.0,71.0
4,4,mec15,3.1,4.0,78.8,2672649472.0,4022013952.0,66.5
4,4,mec20,2.8,4.0,70.5,2768069888.0,4022013952.0,68.8
4,4,mec21,2.8,4.0,69.2,2463982848.0,4022013952.0,61.3
4,4,mec22,2.8,4.0,68.8,3016582400.0,4022022144.0,75.0
4,4,mec19,2.1,4.0,53.5,1830642944.0,4022013952.0,45.5
4,4,mec24,2.9,4.0,73.2,2394776832.0,4022022144.0,59.5
4,4,mec25,2.9,4.0,73.2,2345493760.0,4022013952.0,58.3
4,4,mec26,3.1,4.0,77.8,2708301056.0,4022013952.0,67.3
4,4,mec23,3.0,4.0,74.0,2563597568.0,4022022144.0,63.7
4,4,mec3,3.8,8.0,47.0,3399312640.0,8242675712.0,41.2
4,4,mec4,4.1,8.0,51.0,3426575616.0,8242683904.0,41.6
4,4,mec5,4.1,8.0,50.9,3355272448.0,8242683904.0,40.7
4,4,mec6,5.1,8.0,64.1,4976370944.0,8242683904.0,60.4
4,4,mec7,5.0,8.0,63.0,4823278848.0,8242675712.0,58.5
4,4,mec1,3.6,12.0,30.3,3598542080.0,12457054208.0,28.9
4,5,mec12,2.4,4.0,60.0,1854760192.0,4022013952.0,46.1
4,5,mec13,2.9,4.0,71.2,2456642816.0,4022022144.0,61.1
4,5,mec14,2.8,4.0,71.0,2535286016.0,4022013952.0,63.0
4,5,mec11,3.0,4.0,73.8,2547868928.0,4022013952.0,63.3
4,5,mec16,3.0,4.0,76.0,2634900736.0,4022013952.0,65.5
4,5,mec17,3.0,4.0,75.8,2476565760.0,4022013952.0,61.6
4,5,mec18,3.1,4.0,78.2,2856150272.0,4022013952.0,71.0
4,5,mec15,2.1,4.0,53.8,1849517312.0,4022013952.0,46.0
4,5,mec20,2.1,4.0,52.8,2142070016.0,4022013952.0,53.3
4,5,mec21,2.8,4.0,69.2,2463982848.0,4022013952.0,61.3
4,5,mec22,2.8,4.0,68.8,3016582400.0,4022022144.0,75.0
4,5,mec19,2.2,4.0,56.0,1776116992.0,4022013952.0,44.2
4,5,mec24,2.9,4.0,73.2,2394776832.0,4022022144.0,59.5
4,5,mec25,2.2,4.0,56.2,1715299584.0,4022013952.0,42.6
4,5,mec26,3.1,4.0,77.8,2708301056.0,4022013952.0,67.3
4,5,mec23,3.0,4.0,74.0,2563597568.0,4022022144.0,63.7
4,5,mec3,4.4,8.0,55.4,4029506816.0,8242675712.0,48.9
4,5,mec4,4.1,8.0,51.0,3426575616.0,8242683904.0,41.6
4,5,mec5,4.1,8.0,50.9,3355272448.0,8242683904.0,40.7
4,5,mec6,5.1,8.0,64.1,4976370944.0,8242683904.0,60.4
4,5,mec7,6.0,8.0,75.5,5646411008.0,8242675712.0,68.5
4,5,mec1,3.6,12.0,30.3,3598542080.0,12457054208.0,28.9
5,1,mec12,3.1,4.0,77.2,2512217344.0,4022013952.0,62.5
5,1,mec13,2.1,4.0,53.0,1799185664.0,4022022144.0,44.7
5,1,mec14,2.8,4.0,69.0,2473420032.0,4022013952.0,61.5
5,1,mec11,2.3,4.0,56.5,1814914304.0,4022013952.0,45.1
5,1,mec16,2.9,4.0,73.0,2650629376.0,4022013952.0,65.9
5,1,mec17,2.8,4.0,71.0,2778555648.0,4022013952.0,69.1
5,1,mec18,2.4,4.0,59.2,1941792000.0,4022013952.0,48.3
5,1,mec15,3.0,4.0,75.2,2432525568.0,4022013952.0,60.5
5,1,mec20,3.0,4.0,74.0,2541577472.0,4022013952.0,63.2
5,1,mec21,3.1,4.0,76.5,2859296000.0,4022013952.0,71.1
5,1,mec22,3.1,4.0,77.2,2523751680.0,4022022144.0,62.7
5,1,mec19,2.4,4.0,60.5,1911383296.0,4022013952.0,47.5
5,1,mec24,2.2,4.0,56.2,1715299584.0,4022022144.0,42.6
5,1,mec25,3.2,4.0,79.0,3007145216.0,4022013952.0,74.8
5,1,mec26,3.2,4.0,80.0,2606589184.0,4022013952.0,64.8
5,1,mec23,2.8,4.0,68.8,2425185536.0,4022022144.0,60.3
5,1,mec3,4.2,8.0,53.1,4694304000.0,8242675712.0,57.0
5,1,mec4,4.1,8.0,51.0,3261949184.0,8242683904.0,39.6
5,1,mec5,2.7,8.0,33.9,2986173696.0,8242683904.0,36.2
5,1,mec6,5.3,8.0,66.4,4870464768.0,8242683904.0,59.1
5,1,mec7,5.5,8.0,68.1,4966933760.0,8242675712.0,60.3
5,1,mec1,4.8,12.0,40.3,4251804928.0,12457054208.0,34.1
5,2,mec12,2.9,4.0,73.2,2547868928.0,4022013952.0,63.3
5,2,mec13,3.0,4.0,74.8,2591909120.0,4022022144.0,64.4
5,2,mec14,3.1,4.0,78.2,2711446784.0,4022013952.0,67.4
5,2,mec11,2.3,4.0,56.5,1814914304.0,4022013952.0,45.1
5,2,mec16,3.0,4.0,73.8,2882364672.0,4022013952.0,71.7
5,2,mec17,3.0,4.0,73.8,2531091712.0,4022013952.0,62.9
5,2,mec18,3.0,4.0,74.2,2858247424.0,4022013952.0,71.1
5,2,mec15,3.0,4.0,75.2,2432525568.0,4022013952.0,60.5
5,2,mec20,2.8,4.0,70.5,2768069888.0,4022013952.0,68.8
5,2,mec21,2.9,4.0,71.2,2670552320.0,4022013952.0,66.4
5,2,mec22,2.3,4.0,57.8,2033018112.0,4022022144.0,50.5
5,2,mec19,3.2,4.0,79.8,3112002816.0,4022013952.0,77.4
5,2,mec24,3.2,4.0,79.2,2855101696.0,4022022144.0,71.0
5,2,mec25,3.1,4.0,77.8,2678940928.0,4022013952.0,66.6
5,2,mec26,3.2,4.0,80.0,2606589184.0,4022013952.0,64.8
5,2,mec23,2.8,4.0,68.8,2425185536.0,4022022144.0,60.3
5,2,mec3,3.9,8.0,48.8,2978833664.0,8242675712.0,36.1
5,2,mec4,4.0,8.0,50.5,3315426560.0,8242683904.0,40.2
5,2,mec5,3.7,8.0,46.0,3326960896.0,8242683904.0,40.4
5,2,mec6,4.6,8.0,57.2,3978126592.0,8242683904.0,48.3
5,2,mec7,4.3,8.0,53.8,4268582144.0,8242675712.0,51.8
5,2,mec1,3.8,12.0,31.9,3637339392.0,12457054208.0,29.2
5,3,mec12,3.2,4.0,79.8,2674746624.0,4022013952.0,66.5
5,3,mec13,3.1,4.0,77.8,2589811968.0,4022022144.0,64.4
5,3,mec14,3.1,4.0,78.2,2711446784.0,4022013952.0,67.4
5,3,mec11,2.9,4.0,73.5,2487051520.0,4022013952.0,61.8
5,3,mec16,2.7,4.0,67.2,2566743296.0,4022013952.0,63.8
5,3,mec17,2.8,4.0,70.5,2803721472.0,4022013952.0,69.7
5,3,mec18,3.0,4.0,74.2,2858247424.0,4022013952.0,71.1
5,3,mec15,2.6,4.0,66.2,2556257536.0,4022013952.0,63.6
5,3,mec20,3.0,4.0,74.5,2495440128.0,4022013952.0,62.0
5,3,mec21,2.2,4.0,56.0,1915577600.0,4022013952.0,47.6
5,3,mec22,2.9,4.0,72.0,2713543936.0,4022022144.0,67.5
5,3,mec19,2.3,4.0,58.5,2137875712.0,4022013952.0,53.2
5,3,mec24,3.0,4.0,76.0,2759681280.0,4022022144.0,68.6
5,3,mec25,2.8,4.0,69.8,2288870656.0,4022013952.0,56.9
5,3,mec26,2.4,4.0,60.2,1701668096.0,4022013952.0,42.3
5,3,mec23,2.8,4.0,70.0,2764924160.0,4022022144.0,68.7
5,3,mec3,4.3,8.0,53.4,3124585728.0,8242675712.0,37.9
5,3,mec4,3.1,8.0,38.6,2522703104.0,8242683904.0,30.6
5,3,mec5,4.6,8.0,57.4,3861734656.0,8242683904.0,46.9
5,3,mec6,4.6,8.0,57.1,4420625664.0,8242683904.0,53.6
5,3,mec7,4.5,8.0,56.8,4469908736.0,8242675712.0,54.2
5,3,mec1,4.9,12.0,40.8,4599932160.0,12457054208.0,36.9
5,4,mec12,3.2,4.0,79.8,2674746624.0,4022013952.0,66.5
5,4,mec13,2.2,4.0,56.0,1797088512.0,4022022144.0,44.7
5,4,mec14,3.1,4.0,78.2,2308793600.0,4022013952.0,57.4
5,4,mec11,2.9,4.0,73.5,2487051520.0,4022013952.0,61.8
5,4,mec16,3.0,4.0,74.5,2495440128.0,4022013952.0,62.0
5,4,mec17,2.8,4.0,69.5,2545771776.0,4022013952.0,63.3
5,4,mec18,3.0,4.0,74.2,2672649472.0,4022013952.0,66.5
5,4,mec15,2.2,4.0,54.0,1873634560.0,4022013952.0,46.6
5,4,mec20,2.4,4.0,59.0,2101175552.0,4022013952.0,52.2
5,4,mec21,3.0,4.0,75.2,2998756608.0,4022013952.0,74.6
5,4,mec22,2.8,4.0,68.8,2476565760.0,4022022144.0,61.6
5,4,mec19,3.0,4.0,74.8,2424136960.0,4022013952.0,60.3
5,4,mec24,2.9,4.0,73.5,2666358016.0,4022022144.0,66.3
5,4,mec25,3.2,4.0,79.0,2700961024.0,4022013952.0,67.2
5,4,mec26,3.1,4.0,77.5,2498585856.0,4022013952.0,62.1
5,4,mec23,3.0,4.0,76.0,2855101696.0,4022022144.0,71.0
5,4,mec3,4.9,8.0,60.9,4214056192.0,8242675712.0,51.1
5,4,mec4,4.1,8.0,50.7,3352126720.0,8242683904.0,40.7
5,4,mec5,4.5,8.0,55.9,4002243840.0,8242683904.0,48.6
5,4,mec6,4.6,8.0,58.0,4382876928.0,8242683904.0,53.2
5,4,mec7,4.1,8.0,51.7,4945962240.0,8242675712.0,60.0
5,4,mec1,3.0,12.0,25.0,2551014656.0,12457054208.0,20.5
5,5,mec12,3.1,4.0,76.8,2587714816.0,4022013952.0,64.3
5,5,mec13,2.9,4.0,71.2,2552063232.0,4022022144.0,63.5
5,5,mec14,3.1,4.0,77.5,2451399936.0,4022013952.0,60.9
5,5,mec11,2.9,4.0,73.5,2487051520.0,4022013952.0,61.8
5,5,mec16,3.0,4.0,74.5,2495440128.0,4022013952.0,62.0
5,5,mec17,3.0,4.0,75.2,3063768320.0,4022013952.0,76.2
5,5,mec18,3.1,4.0,78.8,2761778432.0,4022013952.0,68.7
5,5,mec15,2.1,4.0,53.8,1849517312.0,4022013952.0,46.0
5,5,mec20,2.4,4.0,59.0,2101175552.0,4022013952.0,52.2
5,5,mec21,3.2,4.0,79.2,2619172096.0,4022013952.0,65.1
5,5,mec22,2.8,4.0,70.2,2456642816.0,4022022144.0,61.1
5,5,mec19,3.0,4.0,74.5,2599249152.0,4022013952.0,64.6
5,5,mec24,2.6,4.0,65.2,2385339648.0,4022022144.0,59.3
5,5,mec25,3.2,4.0,79.0,2700961024.0,4022013952.0,67.2
5,5,mec26,3.1,4.0,77.5,2498585856.0,4022013952.0,62.1
5,5,mec23,3.1,4.0,78.2,2645386496.0,4022022144.0,65.8
5,5,mec3,4.6,8.0,57.8,3973932288.0,8242675712.0,48.2
5,5,mec4,3.4,8.0,42.4,2775409920.0,8242683904.0,33.7
5,5,mec5,4.7,8.0,58.4,3818743040.0,8242683904.0,46.3
5,5,mec6,3.8,8.0,46.9,3960300800.0,8242683904.0,48.0
5,5,mec7,4.4,8.0,55.5,4831667456.0,8242675712.0,58.6
5,5,mec1,3.5,12.0,28.8,3409798400.0,12457054208.0,27.4
